0,25
0,27
0,30
0,26
0,28
1,41
1,38
1,44
1,36
1,42
1,37
1,39
1,43
1,40
2,71
2,70
2,88
2,86
2,69
3,61
3,66
3,60
3,67
3,65
3,62
3,63
3,68
3,64
4,97
4,105
4,96
4,98
4,107
5,111
5,93
5,91
5,112
5,94
5,110
5,92
5,109
5,95
6,119
6,117
6,116
6,115
6,118
6,114
7,125
7,122
7,120
7,124
7,121
7,123
8,135
8,134
8,133
8,137
8,132
8,136
8,130
8,129
8,131
8,128
9,157
9,153
9,160
9,154
9,151
9,155
9,159
9,156
9,152
9,158
10,185
10,188
10,186
10,190
10,187
11,204
11,200
11,199
11,198
11,197
11,202
11,203
11,205
11,196
12,246
12,243
12,247
12,245
12,244
13,249
13,255
13,252
13,251
13,256
13,253
13,248
13,254
13,250
14,302
14,300
14,303
14,301
14,304
15,310
15,313
15,309
15,307
15,306
15,308
15,311
15,305
15,312
16,349
16,351
16,345
16,350
16,344
17,355
17,356
17,353
17,358
17,354
17,359
18,371
18,373
18,372
18,390
18,388
19,367
19,362
19,368
19,366
19,370
19,369
19,365
19,363
19,364
20,409
20,407
20,399
20,398
20,400
21,396
21,411
21,397
21,393
21,412
21,413
21,414
21,395
21,394
22,430
22,417
22,429
22,431
22,416
23,435
23,438
23,433
23,436
23,439
23,434
24,452
24,451
24,453
24,443
24,442
25,458
25,457
25,461
25,460
25,456
25,455
26,482
26,465
26,481
26,483
26,464
27,485
27,491
27,489
27,486
27,488
27,492
28,524
28,522
28,525
28,526
28,523
29,547
29,545
29,546
29,548
29,550
29,549
30,594
30,593
30,597
30,592
30,598
30,596
31,618
31,616
31,600
31,599
31,601
32,625
32,622
32,620
32,623
32,624
32,621
33,637
33,635
33,638
33,636
33,639
34,644
34,643
34,640
34,645
34,642
34,641
