0,53
0,52
0,51
0,54
0,56
0,55
1,61
1,60
1,65
1,63
1,62
1,64
2,73
2,70
2,71
2,69
2,72
2,74
3,77
3,80
3,79
3,82
3,78
3,81
4,104
4,105
4,106
4,107
4,108
4,109
5,116
5,115
5,112
5,117
5,113
5,114
6,121
6,122
6,123
6,124
6,125
6,120
7,131
7,133
7,129
7,134
7,130
7,132
8,140
8,139
8,141
8,143
8,144
8,142
9,151
9,150
9,152
9,155
9,153
9,154
10,162
10,163
10,164
10,161
10,160
10,165
11,171
11,172
11,170
11,173
11,168
11,169
12,179
12,176
12,177
12,174
12,178
12,175
13,183
13,184
13,186
13,187
13,182
13,185
14,209
14,205
14,207
14,203
14,208
14,210
15,221
15,219
15,218
15,220
15,223
15,222
16,230
16,227
16,228
16,225
16,229
16,224
