0,0
1,1
2,4
2,3
2,2
3,7
3,6
3,5
4,11
4,9
4,8
4,10
5,12
5,15
5,13
5,14
6,16
6,18
6,19
6,21
6,20
6,17
7,25
7,27
7,23
7,26
7,22
7,24
8,32
8,28
8,31
8,29
8,33
8,30
9,39
9,36
9,34
9,35
9,37
9,38
10,42
10,41
10,48
10,44
10,40
10,47
10,45
10,43
10,46
11,52
11,57
11,54
11,56
11,53
11,49
11,50
11,55
11,51
12,61
12,59
12,58
12,62
12,65
12,64
12,63
12,60
13,71
13,72
13,73
13,68
13,70
13,67
13,66
13,69
14,75
14,74
14,76
15,77
15,78
15,79
16,81
16,80
16,82
16,84
16,83
17,88
17,86
17,85
17,87
17,89
18,92
18,93
18,95
18,94
18,91
18,97
18,90
18,96
19,103
19,100
19,98
19,101
19,105
19,102
19,104
19,99
20,110
20,109
20,112
20,114
20,111
20,108
20,106
20,107
20,113
21,118
21,116
21,121
21,119
21,117
21,123
21,120
21,122
21,115
22,133
22,127
22,131
22,128
22,124
22,129
22,132
22,125
22,126
22,130
22,134
23,136
23,137
23,144
23,140
23,139
23,143
23,141
23,135
23,145
23,138
23,142
24,157
24,151
24,148
24,150
24,160
24,158
24,155
24,152
24,154
24,153
24,147
24,159
24,149
24,156
24,146
25,173
25,167
25,165
25,172
25,170
25,161
25,174
25,169
25,171
25,166
25,164
25,168
25,175
25,162
25,163
26,178
26,176
26,177
26,179
27,181
27,183
27,184
27,185
27,180
27,182
28,193
28,191
28,194
28,192
28,188
28,187
28,190
28,195
28,196
28,186
28,189
29,202
29,204
29,200
29,197
29,205
29,199
29,198
29,209
29,207
29,208
29,206
29,203
29,201
30,216
30,210
30,215
30,217
30,212
30,213
30,211
30,214
