1,2
2,1
3,4
4,3
5,6
5,7
5,8
6,5
7,5
8,5
9,10
9,11
9,12
10,9
11,9
12,9
13,15
14,15
13,17
15,13
16,13
17,13
15,14
13,16
18,20
19,20
20,18
21,19
22,19
20,19
19,22
19,21
23,27
24,29
25,29
26,23
25,23
27,23
25,28
28,25
23,25
29,25
23,26
29,24
30,35
31,35
32,35
33,34
34,33
30,33
33,30
35,30
36,30
35,31
30,36
35,32
37,39
38,43
38,42
39,37
40,37
41,37
38,37
37,40
42,38
37,38
43,38
37,41
44,46
44,48
45,49
45,44
46,44
47,44
48,44
45,50
44,47
49,45
50,45
44,45
51,56
51,55
52,58
53,58
54,51
55,51
56,51
57,52
58,52
52,57
54,57
54,59
53,59
59,53
58,53
57,54
51,54
59,54
60,63
61,63
62,63
63,60
64,60
65,60
64,68
66,68
63,62
60,65
67,65
68,64
60,64
67,66
68,66
66,67
65,67
63,61
69,74
70,74
69,75
71,75
72,73
70,72
73,72
74,69
75,69
76,71
75,71
71,76
70,76
76,70
72,70
74,70
77,80
78,80
79,78
80,78
81,83
77,83
81,84
82,84
80,77
83,77
78,79
81,79
84,82
83,81
84,81
79,81
85,87
86,87
85,88
87,86
87,85
88,85
89,92
89,91
90,91
91,90
92,89
91,89
93,97
94,93
95,93
96,93
97,93
98,95
93,95
93,94
95,98
93,96
99,103
100,103
101,103
102,103
103,99
104,99
103,100
103,102
103,101
99,104
105,107
106,107
107,105
108,105
109,111
106,111
110,112
108,109
111,109
108,110
112,110
110,108
105,108
109,108
107,106
111,106
113,118
114,118
115,118
116,119
117,119
118,114
116,114
117,115
118,115
113,120
114,116
119,116
118,113
120,113
119,117
115,117
121,124
122,121
123,121
124,121
125,127
126,127
127,126
128,126
123,125
127,125
121,122
121,123
125,123
129,123
129,128
126,128
128,129
123,129
130,135
131,135
130,134
132,134
133,137
134,130
135,130
132,136
131,136
136,131
135,131
137,133
138,133
132,133
134,132
136,132
133,132
133,138
139,146
140,146
141,142
142,141
143,141
144,141
143,148
143,149
140,145
144,145
145,140
146,140
146,139
147,139
148,143
141,143
149,143
144,147
139,147
141,144
147,144
145,144
150,155
151,155
152,158
153,158
154,158
154,159
150,156
153,156
154,160
155,150
156,150
157,151
155,151
158,154
159,154
160,154
157,153
156,153
158,153
158,152
153,157
151,157
161,163
162,163
163,161
164,161
165,170
166,170
167,173
168,173
165,173
169,164
161,164
167,164
170,166
171,166
163,162
172,162
166,171
168,171
172,169
164,169
169,172
162,172
173,165
170,165
173,167
174,167
164,167
171,168
173,168
167,174
175,178
176,178
177,176
178,176
179,185
180,185
181,184
182,184
183,184
184,181
185,179
182,179
184,183
177,183
186,183
180,188
187,188
188,187
182,187
187,182
179,182
184,182
176,177
183,177
175,186
183,186
186,175
178,175
185,180
188,180
189,193
189,191
189,190
190,189
191,189
192,189
193,189
189,192
194,198
195,198
196,198
197,198
198,197
195,200
198,196
199,196
196,199
198,194
200,195
198,195
201,205
202,205
203,205
204,205
205,201
206,201
207,201
208,210
209,210
207,208
210,208
201,206
209,206
205,203
205,204
202,211
205,202
211,202
206,209
210,209
201,207
208,207
212,213
213,212
214,212
215,222
214,222
216,224
217,224
214,219
218,219
216,218
219,218
220,218
217,223
220,223
219,214
221,214
222,214
212,214
223,217
224,217
218,216
224,216
218,220
223,220
222,215
214,221
225,229
226,229
227,228
226,228
228,226
229,226
230,225
229,225
231,225
232,225
225,231
228,227
232,227
225,232
227,232
225,230
