4,0.0073,9.1438,-9.3544,0,1,0,0,1,0,0,0,0,1,0
4,0.0073,9.1438,-9.3544,0,1,0,0,1,0,0,0,0,1,0
4,0.0004,9.1438,-9.3544,0,1,0,0,1,0,0,0,0,1,0
4,0.0004,9.1438,-9.3544,0,1,0,0,1,0,0,0,0,1,0
4,0.0,9.1438,-9.3544,0,1,0,0,1,0,0,0,0,1,0
1,0.2961,9.1438,-9.3544,0,1,0,0,0,0,0,1,0,0,1
4,0.0722,9.1438,-9.3544,1,0,0,0,1,0,0,0,0,1,0
4,0.2041,5.5306,-7.6919,0,1,0,0,1,0,0,0,0,1,0
3,0.0159,5.5306,-7.6919,0,0,0,1,0,0,1,0,0,0,1
3,0.0321,5.5306,-7.6919,0,0,1,0,0,0,1,0,0,0,1
4,0.0243,5.5306,-7.6919,0,1,0,0,1,0,0,0,0,1,0
4,0.0255,5.5306,-7.6919,0,1,0,0,1,0,0,0,0,1,0
4,0.0048,5.5306,-7.6919,0,1,0,0,1,0,0,0,0,1,0
4,0.005,5.5306,-7.6919,0,1,0,0,1,0,0,0,0,1,0
2,0.2155,5.5306,-7.6919,1,0,0,0,0,1,0,0,0,1,0
3,0.2296,5.5306,-7.6919,0,0,1,0,0,0,1,0,0,0,1
3,0.0157,5.5306,-7.6919,0,0,0,1,0,0,1,0,0,0,1
3,0.0271,5.5306,-7.6919,0,0,1,0,0,0,1,0,0,0,1
4,0.0294,5.5306,-7.6919,0,1,0,0,1,0,0,0,0,1,0
4,0.0258,5.5306,-7.6919,0,1,0,0,1,0,0,0,0,1,0
4,0.0051,5.5306,-7.6919,0,1,0,0,1,0,0,0,0,1,0
4,0.005,5.5306,-7.6919,0,1,0,0,1,0,0,0,0,1,0
1,0.2835,5.5306,-7.6919,0,1,0,0,0,0,0,1,0,0,1
4,0.2084,9.1491,-9.6254,0,1,0,0,1,0,0,0,0,1,0
2,0.2152,9.1491,-9.6254,1,0,0,0,0,1,0,0,0,1,0
3,0.0091,9.1491,-9.6254,0,0,1,0,0,0,1,0,0,0,1
3,0.0022,9.1491,-9.6254,0,1,0,0,0,0,1,0,0,0,1
3,0.2343,9.1491,-9.6254,0,0,1,0,0,0,1,0,0,0,1
1,0.2831,9.1491,-9.6254,0,1,0,0,0,0,0,1,0,0,1
3,0.0454,9.1491,-9.6254,0,0,1,0,0,0,1,0,0,0,1
3,0.0035,9.1491,-9.6254,0,1,0,0,0,0,1,0,0,0,1
4,0.1819,7.5548,-7.279,0,1,0,0,1,0,0,0,0,1,0
2,0.2204,7.5548,-7.279,1,0,0,0,0,1,0,0,0,1,0
4,0.0307,7.5548,-7.279,0,0,0,1,1,0,0,0,0,1,0
4,0.0026,7.5548,-7.279,1,0,0,0,1,0,0,0,0,1,0
4,0.0026,7.5548,-7.279,1,0,0,0,1,0,0,0,0,1,0
4,0.0026,7.5548,-7.279,1,0,0,0,1,0,0,0,0,1,0
3,0.2065,7.5548,-7.279,0,0,1,0,0,0,1,0,0,0,1
1,0.2883,7.5548,-7.279,0,1,0,0,0,0,0,1,0,0,1
4,0.0584,7.5548,-7.279,0,0,0,1,1,0,0,0,0,1,0
4,0.0078,7.5548,-7.279,1,0,0,0,1,0,0,0,0,1,0
4,0.0078,7.5548,-7.279,1,0,0,0,1,0,0,0,0,1,0
4,0.0078,7.5548,-7.279,1,0,0,0,1,0,0,0,0,1,0
3,0.0106,9.6171,-7.1377,0,0,0,1,0,0,0,0,1,0,1
3,0.0017,9.6171,-7.1377,0,0,1,0,0,0,0,0,1,0,1
3,0.0017,9.6171,-7.1377,0,0,1,0,0,0,0,0,1,0,1
3,0.0002,9.6171,-7.1377,0,0,1,0,0,0,0,0,1,0,1
3,0.0002,9.6171,-7.1377,0,0,1,0,0,0,0,0,1,0,1
3,0.0,9.6171,-7.1377,0,0,1,0,0,0,0,0,1,0,1
4,0.2086,9.6171,-7.1377,0,1,0,0,1,0,0,0,0,1,0
2,0.2152,9.6171,-7.1377,1,0,0,0,0,1,0,0,0,1,0
3,0.0422,9.6171,-7.1377,0,0,0,1,0,0,0,0,1,0,1
3,0.0033,9.6171,-7.1377,0,0,1,0,0,0,0,0,1,0,1
3,0.0033,9.6171,-7.1377,0,0,1,0,0,0,0,0,1,0,1
3,0.0001,9.6171,-7.1377,0,0,1,0,0,0,0,0,1,0,1
3,0.0001,9.6171,-7.1377,0,0,1,0,0,0,0,0,1,0,1
3,0.0,9.6171,-7.1377,0,0,1,0,0,0,0,0,1,0,1
3,0.2342,9.6171,-7.1377,0,0,1,0,0,0,1,0,0,0,1
1,0.2831,9.6171,-7.1377,0,1,0,0,0,0,0,1,0,0,1
3,0.0077,9.1516,-9.0662,0,0,0,1,0,0,0,0,1,0,1
3,0.0018,9.1516,-9.0662,0,0,1,0,0,0,0,0,1,0,1
3,0.0018,9.1516,-9.0662,0,0,1,0,0,0,0,0,1,0,1
3,0.0002,9.1516,-9.0662,0,0,1,0,0,0,0,0,1,0,1
3,0.0002,9.1516,-9.0662,0,0,1,0,0,0,0,0,1,0,1
3,0.0,9.1516,-9.0662,0,0,1,0,0,0,0,0,1,0,1
4,0.1743,9.1516,-9.0662,0,0,1,0,1,0,0,0,0,1,0
2,0.2183,9.1516,-9.0662,1,0,0,0,0,1,0,0,0,1,0
4,0.0405,9.1516,-9.0662,1,0,0,0,1,0,0,0,0,1,0
3,0.0347,9.1516,-9.0662,0,0,0,1,0,0,0,0,1,0,1
3,0.0028,9.1516,-9.0662,0,0,1,0,0,0,0,0,1,0,1
3,0.0028,9.1516,-9.0662,0,0,1,0,0,0,0,0,1,0,1
3,0.0001,9.1516,-9.0662,0,0,1,0,0,0,0,0,1,0,1
3,0.0001,9.1516,-9.0662,0,0,1,0,0,0,0,0,1,0,1
3,0.0,9.1516,-9.0662,0,0,1,0,0,0,0,0,1,0,1
3,0.1735,9.1516,-9.0662,0,0,0,1,0,0,1,0,0,0,1
1,0.2913,9.1516,-9.0662,0,1,0,0,0,0,0,1,0,0,1
4,0.0773,9.1516,-9.0662,1,0,0,0,1,0,0,0,0,1,0
4,0.1519,7.5478,-8.31,0,0,1,0,1,0,0,0,0,1,0
4,0.0304,7.5478,-8.31,0,0,1,0,1,0,0,0,0,1,0
4,0.0025,7.5478,-8.31,0,1,0,0,1,0,0,0,0,1,0
4,0.0025,7.5478,-8.31,0,1,0,0,1,0,0,0,0,1,0
4,0.0001,7.5478,-8.31,0,1,0,0,1,0,0,0,0,1,0
4,0.0001,7.5478,-8.31,0,1,0,0,1,0,0,0,0,1,0
4,0.0,7.5478,-8.31,0,1,0,0,1,0,0,0,0,1,0
2,0.2232,7.5478,-8.31,1,0,0,0,0,1,0,0,0,1,0
4,0.0304,7.5478,-8.31,0,0,1,0,1,0,0,0,0,1,0
4,0.0026,7.5478,-8.31,1,0,0,0,1,0,0,0,0,1,0
4,0.0026,7.5478,-8.31,1,0,0,0,1,0,0,0,0,1,0
3,0.1498,7.5478,-8.31,0,0,0,1,0,0,1,0,0,0,1
4,0.0576,7.5478,-8.31,0,0,1,0,1,0,0,0,0,1,0
4,0.0073,7.5478,-8.31,0,1,0,0,1,0,0,0,0,1,0
4,0.0073,7.5478,-8.31,0,1,0,0,1,0,0,0,0,1,0
4,0.0004,7.5478,-8.31,0,1,0,0,1,0,0,0,0,1,0
4,0.0004,7.5478,-8.31,0,1,0,0,1,0,0,0,0,1,0
4,0.0,7.5478,-8.31,0,1,0,0,1,0,0,0,0,1,0
1,0.2961,7.5478,-8.31,0,1,0,0,0,0,0,1,0,0,1
4,0.0576,7.5478,-8.31,0,0,1,0,1,0,0,0,0,1,0
4,0.0078,7.5478,-8.31,1,0,0,0,1,0,0,0,0,1,0
4,0.0078,7.5478,-8.31,1,0,0,0,1,0,0,0,0,1,0
3,0.0119,10.1014,-12.5464,0,0,0,1,0,0,0,0,1,0,1
3,0.0015,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0015,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0002,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0002,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
4,0.1966,10.1014,-12.5464,0,0,1,0,1,0,0,0,0,1,0
2,0.2134,10.1014,-12.5464,1,0,0,0,0,1,0,0,0,1,0
3,0.0119,10.1014,-12.5464,0,0,0,1,0,0,0,0,1,0,1
3,0.0015,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0015,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0002,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0002,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.039,10.1014,-12.5464,0,0,0,1,0,0,0,0,1,0,1
3,0.0032,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0032,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0001,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0001,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.1955,10.1014,-12.5464,0,0,0,1,0,0,1,0,0,0,1
1,0.2866,10.1014,-12.5464,0,1,0,0,0,0,0,1,0,0,1
3,0.039,10.1014,-12.5464,0,0,0,1,0,0,0,0,1,0,1
3,0.0032,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0032,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0001,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0001,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
4,0.0329,10.1014,-12.5464,1,0,0,0,1,0,0,0,0,1,0
4,0.1269,10.1014,-12.5464,0,0,0,1,1,0,0,0,0,1,0
2,0.2257,10.1014,-12.5464,1,0,0,0,0,1,0,0,0,1,0
4,0.0329,10.1014,-12.5464,1,0,0,0,1,0,0,0,0,1,0
4,0.0329,10.1014,-12.5464,1,0,0,0,1,0,0,0,0,1,0
4,0.0304,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.1267,10.1014,-12.5464,0,0,0,1,1,0,0,0,0,1,0
2,0.2257,10.1014,-12.5464,1,0,0,0,0,1,0,0,0,1,0
4,0.0304,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.0329,10.1014,-12.5464,1,0,0,0,1,0,0,0,0,1,0
4,0.0026,10.1014,-12.5464,1,0,0,0,1,0,0,0,0,1,0
4,0.0026,10.1014,-12.5464,1,0,0,0,1,0,0,0,0,1,0
4,0.0347,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.1454,10.1014,-12.5464,0,0,0,1,1,0,0,0,0,1,0
2,0.2212,10.1014,-12.5464,1,0,0,0,0,1,0,0,0,1,0
3,0.005,10.1014,-12.5464,0,0,0,1,0,0,0,0,1,0,1
4,0.0375,10.1014,-12.5464,1,0,0,0,1,0,0,0,0,1,0
3,0.0019,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
4,0.003,10.1014,-12.5464,1,0,0,0,1,0,0,0,0,1,0
3,0.0019,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0002,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0002,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
3,0.0,10.1014,-12.5464,0,0,1,0,0,0,0,0,1,0,1
4,0.0304,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.1266,10.1014,-12.5464,0,0,0,1,1,0,0,0,0,1,0
2,0.2257,10.1014,-12.5464,1,0,0,0,0,1,0,0,0,1,0
4,0.0304,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.0304,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.0026,10.1014,-12.5464,1,0,0,0,1,0,0,0,0,1,0
4,0.0026,10.1014,-12.5464,1,0,0,0,1,0,0,0,0,1,0
4,0.0024,10.1014,-12.5464,0,0,1,0,1,0,0,0,0,1,0
4,0.0001,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.0001,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.0,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.0,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.0,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.0304,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.1267,10.1014,-12.5464,0,0,0,1,1,0,0,0,0,1,0
2,0.2257,10.1014,-12.5464,1,0,0,0,0,1,0,0,0,1,0
4,0.0304,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.0025,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.0025,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.0002,10.1014,-12.5464,0,1,0,0,1,0,0,0,0,1,0
4,0.0329,10.1014,-12.5464,1,0,0,0,1,0,0,0,0,1,0
